,ind,point,mode,indiv,trial,viscosity,speed,peakfreq,wavelength,wavelength2,windingnum,traveling,modereal,modeimag
4538,76,13,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.04671313483473866,-0.14271767681228725
4539,76,14,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.0489246530013446,-0.2873433385830784
4540,76,14,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.07764331545513417,0.15279518972972075
4541,76,14,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.07597843238042376,-0.011025144200010753
4542,76,15,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.14158684950912634,-0.2152136864806417
4543,76,15,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.0905718892006439,0.16044621415879065
4544,76,15,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.13200020769932055,0.11636921033527611
4545,76,16,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.18831701064259745,-0.10515921991230141
4546,76,16,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.077198438091715,0.1331816380393959
4547,76,16,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.15598657246265463,0.21641444322467077
4548,76,17,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.1863660309735587,0.017867901378137794
4549,76,17,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.016193601968695414,0.07696499863383334
4550,76,17,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.13675714400471692,0.2193232627752493
4551,76,18,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.1299459014921306,0.14315087447020086
4552,76,18,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,-0.09755244374358282,0.010707908096200078
4553,76,18,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.06039723761395513,0.14786339948468277
4554,76,19,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,-0.03592404308828353,0.2556137290425964
4555,76,19,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,-0.2520740585955262,-0.06627942276473164
4556,76,19,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,-0.06510968846263625,0.02066264561909705
4557,76,20,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.09819419145040749,0.3448843374604554
4558,76,20,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,-0.4370847872517774,-0.13893111414699444
4559,76,20,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,-0.27430792567209256,-0.22327465974030006
4560,77,1,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.0713171654953384,-1.620367436014328e-17
4561,77,1,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.10324607594433736,-6.2527119883847e-16
4562,77,1,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,-0.3769233716004433,1.25054239767694e-15
4563,77,2,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.07377536929144378,0.014814644933398406
4564,77,2,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.061896468846282915,0.0006645922965148061
4565,77,2,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,-0.265343442910624,0.04120674591160573
4566,77,3,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.07618902843536399,0.028883989590807607
4567,77,3,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.028110928817491745,0.06567903202241895
4568,77,3,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,-0.15699786885386682,0.0438263695648986
4569,77,4,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.08139151502836824,0.049071045767862115
4570,77,4,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.019358387856997613,0.1248159264707626
4571,77,4,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,-0.05991390997981005,0.05957620514034096
4572,77,5,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.07531185727587304,0.08733167467118057
4573,77,5,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.002186606463185164,0.17729968494326392
4574,77,5,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.07791325821915815,0.04344707667044346
4575,77,6,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,-0.032251022843707754,0.13455139509038527
4576,77,6,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,0.011783828430215956,0.18075764153216228
4577,77,6,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.24067881535713517,-0.03756537090614393
4578,77,7,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,0.05610455192763374,0.15566885227535668
4579,77,7,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.0003531329285450087,0.09560359224213115
4580,77,7,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.33024526992708414,-0.13756886856208733
4581,77,8,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,0.1545941662940758,0.12443339879606478
4582,77,8,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.025367862759112743,-0.056413440848752675
4583,77,8,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.32954082627975634,-0.19552648410670156
4584,77,9,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,0.22691073360944986,0.04153371587938239
4585,77,9,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.04194317486323638,-0.20461911338345057
4586,77,9,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.24392625008849753,-0.16422139062155383
4587,77,10,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,0.24617946050979828,-0.07217783203557601
4588,77,10,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,-0.033866469738546956,-0.30054679102019144
4589,77,10,3,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.5597228582465106,0.12980100674512357,-0.05809508391437592
4590,77,11,1,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.830110400616853,0.20731710845939624,-0.19033851118475847
4591,77,11,2,9,26,1.0,172.73828375106652,3.0303030303030303,104.5125647957892,109.14911429869407,1.3549773279840214,0.8782315635304162,0.010863710124034698,-0.32089655217299806
