,point,mode,modereal,modeimag,viscosity,trial,wavelength,windingnum,traveling
244,81,2,0.0033124567108938877,-0.008074178125636733,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
245,81,3,0.03198971158517162,0.018739409543852347,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
246,82,1,-0.006346598770613306,-0.030013943562021212,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
247,82,2,0.0014619190382700294,-0.008415974585765365,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
248,82,3,0.034471859843320456,0.018100521066882765,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
249,83,1,-0.007455735845783632,-0.02984521955356336,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
250,83,2,-0.0004069609906075651,-0.008685960335965134,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
251,83,3,0.036952414880345154,0.017392470515729515,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
252,84,1,-0.008577223111634828,-0.02964261357824828,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
253,84,2,-0.0022850713119802134,-0.008883624769113715,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
254,84,3,0.039428964922944024,0.016611188871254384,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
255,85,1,-0.009709416897601382,-0.029405672398006635,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
256,85,2,-0.004162975823929238,-0.009007285027293794,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
257,85,3,0.041893229676026156,0.01575737088724877,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
258,86,1,-0.01085071468176078,-0.029134008960781034,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
259,86,2,-0.00603132349334271,-0.009055108462164854,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
260,86,3,0.04433673292945861,0.014828711932484322,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
261,87,1,-0.011999347144456017,-0.02882728655988527,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
262,87,2,-0.007881299297712146,-0.009027915328232253,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
263,87,3,0.04675774428239444,0.013820242513146662,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
264,88,1,-0.013153474272439498,-0.028485142489314767,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
265,88,2,-0.009704056388590999,-0.008927111449069929,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
266,88,3,0.04915125895504157,0.012729117582547491,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
267,89,1,-0.014311379135422866,-0.028107277330243,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
268,89,2,-0.011489709916781181,-0.008752686303458877,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
269,89,3,0.05150774862012237,0.01155787066525881,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
270,90,1,-0.01547143798479198,-0.027693571005150838,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
271,90,2,-0.01322983865756717,-0.008505414065036509,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
272,90,3,0.05381961760425962,0.010303289614114782,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
273,91,1,-0.016631787165077416,-0.02724377678497732,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
274,91,2,-0.014916221434319293,-0.00818732123014799,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
275,91,3,0.056080171792031126,0.008960931731945815,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
276,92,1,-0.017790525866185625,-0.026757738633588518,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
277,92,2,-0.016541262351315242,-0.007801379794081366,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
278,92,3,0.05827901125255507,0.007529228519661281,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
279,93,1,-0.01894600443660066,-0.026235368549237737,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
280,93,2,-0.01809631244911473,-0.007348756389364987,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
281,93,3,0.060408492256002345,0.006011305122002758,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
282,94,1,-0.020096482705452175,-0.025676613645414258,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
283,94,2,-0.019572959732238247,-0.006831717044380243,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
284,94,3,0.06245936989033612,0.0044064120881550884,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
285,95,1,-0.02124013636516241,-0.02508146585179424,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
286,95,2,-0.020964483930808853,-0.00625342573858656,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
287,95,3,0.06442281165290357,0.0027117849165004563,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
288,96,1,-0.022375021914535734,-0.024449943697107263,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
289,96,2,-0.022265151138850425,-0.005617337224964026,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
290,96,3,0.06628520366704492,0.000933178228461084,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
291,97,1,-0.02349951691690225,-0.023782214952623386,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
292,97,2,-0.02346759190701816,-0.004926635958360354,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
293,97,3,0.06803815115142749,-0.0009249071688995971,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
294,98,1,-0.024611899831165882,-0.02307834054496819,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
295,98,2,-0.024564586313950292,-0.004184370385426881,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
296,98,3,0.06967201095421126,-0.002856897371572383,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
297,99,1,-0.02571026370077452,-0.02233852261080253,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
298,99,2,-0.02555149920277112,-0.0033948023048155996,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
299,99,3,0.07117723706840788,-0.0048573808922088004,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
300,100,1,-0.02679276261785629,-0.02156300643314625,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
301,100,2,-0.026423849656451302,-0.0025612916322117207,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
302,100,3,0.07254423327975852,-0.006916010083542229,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
303,101,1,-0.02785777932276249,-0.020752026267273304,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
304,101,2,-0.027175034721673964,-0.0016885098742445274,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
305,101,3,0.07376606372121794,-0.009024459534024566,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
306,102,1,-0.028903484704503764,-0.019905930978265447,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
307,102,2,-0.02780102431281302,-0.0007807082873501974,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
308,102,3,0.07484009242664595,-0.011173482772230174,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
309,103,1,-0.029928025082833362,-0.019025106928601262,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
310,103,2,-0.028298609915732634,0.00015851810057469822,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
311,103,3,0.07575993832730489,-0.01334805635944547,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
312,104,1,-0.03092982610344877,-0.01811001728232785,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
313,104,2,-0.0286637873905731,0.001123690118013555,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
314,104,3,0.07652223054609995,-0.015538640118298922,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
315,105,1,-0.03190704678929152,-0.017161171121537415,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
316,105,2,-0.02889412941086002,0.002111824392953856,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
317,105,3,0.07712900808668487,-0.01773130175681648,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
318,106,1,-0.03285788119339535,-0.016179136150952792,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
319,106,2,-0.028987110740116798,0.0031184648916366643,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
320,106,3,0.07757980025804369,-0.019913133009997825,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
321,107,1,-0.03378064914327895,-0.015164593709809467,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
322,107,2,-0.02894016223306092,0.00414008009150569,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
323,107,3,0.07787895456713087,-0.02207452045154978,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
324,108,1,-0.034673523763288853,-0.014118392908421063,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
325,108,2,-0.028749343565776492,0.0051742171499760264,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
326,108,3,0.07803323917700679,-0.02420984953394981,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
327,109,1,-0.03553475550033565,-0.013041446532632235,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
328,109,2,-0.028411602433513,0.006217833364541189,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
329,109,3,0.0780515469609252,-0.026310739392366642,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
330,110,1,-0.03636266671882317,-0.011934563293571962,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
331,110,2,-0.027925120207386668,0.007265925799070714,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
332,110,3,0.07793888039817337,-0.028370370489875316,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
333,111,1,-0.037155745317750025,-0.010798793426773121,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
334,111,2,-0.027286686188816286,0.008313965682004164,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
335,111,3,0.0776988073718028,-0.03038530254999103,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
336,112,1,-0.03791241396656711,-0.009635059851650814,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
337,112,2,-0.02649509290657884,0.009357487586195387,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
338,112,3,0.07734168704461525,-0.0323484335508688,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
339,113,1,-0.038631110123660606,-0.008444452710238338,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
340,113,2,-0.02554795730446094,0.010391114107417204,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
341,113,3,0.0768712535096154,-0.034258173183212226,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
342,114,1,-0.03931051475860415,-0.007228001268309744,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
343,114,2,-0.024444499834049255,0.011407697000699378,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
344,114,3,0.07629484929518587,-0.03611140444338637,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
345,115,1,-0.03994927009572427,-0.005986612139927256,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
346,115,2,-0.023186988468676464,0.012400035931547228,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
347,115,3,0.07561994434201004,-0.03790265597393732,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
348,116,1,-0.04054616607181253,-0.004721260350060656,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
349,116,2,-0.021776970973252374,0.013360002864229637,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
350,116,3,0.07485221147423075,-0.039628771259733894,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
351,117,1,-0.04109989950176947,-0.0034330250846834804,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
352,117,2,-0.0202179279162012,0.014279775093724979,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
353,117,3,0.07399752971382126,-0.041285785136145725,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
354,118,1,-0.04160948755028494,-0.002122910263245126,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
355,118,2,-0.01851378309768822,0.015151845278653722,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
356,118,3,0.0730631993646646,-0.042871509452646034,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
357,119,1,-0.04207379218103328,-0.0007919862956437978,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
358,119,2,-0.016669614290979223,0.015968497128749006,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
359,119,3,0.07205511195414799,-0.04438312358443716,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
360,120,1,-0.042491781637369136,0.0005587419449293703,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
361,120,2,-0.014692075602261831,0.016723203179948208,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
362,120,3,0.07098044271960913,-0.045818999991518644,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
363,121,1,-0.04286253970731958,0.001928261341327449,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
364,121,2,-0.012588163123406442,0.017409185730168704,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
365,121,3,0.06984938545998196,-0.04717944216842528,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
366,122,1,-0.0431850953796822,0.0033153128774721656,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
367,122,2,-0.01036508375116631,0.018019616623167038,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
368,122,3,0.0686680583571469,-0.04846331277763714,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
369,123,1,-0.04345855859939621,0.00471871467260181,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
370,123,2,-0.0080307919220934,0.018547875481308713,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
371,123,3,0.06744444266590642,-0.04967231308464453,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
372,124,1,-0.043682081297514386,0.006137310803361864,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
373,124,2,-0.005594650043642223,0.018988429486333204,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
374,124,3,0.06619106110111012,-0.050808870761903706,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
375,125,1,-0.04385500319723377,0.0075699084430514985,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
376,125,2,-0.003066486276132023,0.01933634144553958,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
377,125,3,0.0649101355603623,-0.05187330616677227,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
378,126,1,-0.04397650129915699,0.009015178765160234,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
379,126,2,-0.00045655798266045367,0.019586468148269063,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
380,126,3,0.06360635572825177,-0.05286723194244391,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
381,127,1,-0.044045897856390875,0.010471826066496314,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
382,127,2,0.0022245663226302574,0.01973454180552169,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
383,127,3,0.062283993584460996,-0.05379334953662112,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
384,128,1,-0.04406268379906402,0.011938565123995682,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
385,128,2,0.004966385366331704,0.0197766009336231,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
386,128,3,0.06094848740835066,-0.0546539593023773,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
387,129,1,-0.0440263411711828,0.01341408398654431,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
388,129,2,0.007757379943107289,0.01970944746516217,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
389,129,3,0.059603143803535145,-0.05545419694405714,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
390,130,1,-0.04393634059139239,0.014897110167407872,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
391,130,2,0.010584902092361749,0.019531517036903364,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
392,130,3,0.058249010206865716,-0.056197134486303264,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
393,131,1,-0.04379221876508173,0.016386200245421218,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
394,131,2,0.013436519843618468,0.01924024804193282,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
395,131,3,0.05689147837275885,-0.05688635785998647,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
396,132,1,-0.04359372434302201,0.017880017924847533,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
397,132,2,0.016300006022636163,0.018834342708429708,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
398,132,3,0.05553447318386704,-0.057523035490762424,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
399,133,1,-0.043340548187298225,0.01937718827947059,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
400,133,2,0.019162514035398443,0.018313091021192756,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
401,133,3,0.054177640401867164,-0.05811073275310928,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
402,134,1,-0.04303245717549511,0.020876212881771057,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
403,134,2,0.022011563735711906,0.017674966376779247,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
404,134,3,0.05282137282318494,-0.05864975623277687,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
405,135,1,-0.04266931323561873,0.02237572928687707,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
406,135,2,0.024834115879960424,0.01692081550987253,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
407,135,3,0.05146529641833117,-0.05914278698236213,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
408,136,1,-0.042251037518167084,0.02387430678434596,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
409,136,2,0.02761741645840881,0.0160512837359803,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
410,136,3,0.050111204382413226,-0.05959063084964606,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
411,137,1,-0.04177764125862426,0.02537046624490302,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
412,137,2,0.03034880306611595,0.01506697548322219,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
413,137,3,0.04875954113390035,-0.05999334880060452,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
414,138,1,-0.041249213005541616,0.02686265306102896,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
415,138,2,0.033015488577496026,0.013968568266120602,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
416,138,3,0.04740863461370441,-0.06035046668255994,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
417,139,1,-0.04066595547318399,0.028349561976411284,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
418,139,2,0.035605312146414804,0.012759588684380126,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
419,139,3,0.046057740992431255,-0.06065963181214688,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
420,140,1,-0.04002804805343369,0.029829640521853353,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
421,140,2,0.03810571113907995,0.011442208380009877,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
422,140,3,0.044707510054527444,-0.060920235968611285,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
423,141,1,-0.039335819735172625,0.03130123189626907,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
424,141,2,0.04050323266923799,0.010017981428954197,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
425,141,3,0.043359410848290994,-0.06112678263133151,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
426,142,1,-0.038589594990688134,0.032762986420534976,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
427,142,2,0.04278635283264514,0.008492183065901496,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
428,142,3,0.042009717593065474,-0.0612776900788228,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
429,143,1,-0.03778978077930573,0.03421342260802422,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
430,143,2,0.04494376735417393,0.006869099705380104,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
431,143,3,0.04066182941225006,-0.06136991232945562,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
432,144,1,-0.03693690479638069,0.035651059059810405,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
433,144,2,0.04696352302961078,0.005153206732511578,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
434,144,3,0.039321584807956535,-0.061398721067038774,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
435,145,1,-0.03603162496398216,0.03707424897550822,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
436,145,2,0.04883347602651786,0.00334971172982134,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
437,145,3,0.037987600140282705,-0.06136311534490879,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
438,146,1,-0.0350745519977594,0.038481825970692905,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
439,146,2,0.050545700610238664,0.0014652211292105707,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
440,146,3,0.03665854033078349,-0.06125585248493743,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
441,147,1,-0.03406639938547768,0.03987230728544025,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
442,147,2,0.052090526141894654,-0.0004935667978955303,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
443,147,3,0.03533616363220338,-0.06107478765978036,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
444,148,1,-0.033007975214587856,0.04124424256660476,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
445,148,2,0.053458538833242905,-0.002519672513488368,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
446,148,3,0.03402852993633436,-0.06081775863823816,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
447,149,1,-0.031900106858254756,0.042596327705065044,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
448,149,2,0.05464237840193693,-0.004606483798521264,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
449,149,3,0.03273726047477339,-0.0604798692384444,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
450,150,1,-0.030743806359733523,0.0439270531732826,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
451,150,2,0.05563337362716428,-0.006745432712451692,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
452,150,3,0.031461397950567904,-0.060059998302661434,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
453,151,1,-0.02954002485020456,0.045235204490938895,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
454,151,2,0.056425904209571554,-0.008928781942957898,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
455,151,3,0.030201625893303417,-0.059553942273262446,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
456,152,1,-0.0282896844309486,0.04651944449019828,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
457,152,2,0.05701561150926928,-0.011148892137268801,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
458,152,3,0.028963469655252018,-0.058957975618849474,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
459,153,1,-0.02699406716461159,0.04777845294080535,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
460,153,2,0.05739664937363909,-0.013396247020862352,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
461,153,3,0.02775401876067115,-0.05827165454656604,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
462,154,1,-0.025654315264129902,0.04901091388743159,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
463,154,2,0.057565349067226886,-0.015662958529711814,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
464,154,3,0.02657774921248028,-0.05749479357354957,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
465,155,1,-0.02427154698431571,0.05021556352951948,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
466,155,2,0.05751937585419317,-0.017940604636889828,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
467,155,3,0.02543751008951865,-0.056621972056201245,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
468,156,1,-0.022847206029424815,0.05139111685071773,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
469,156,2,0.057255633978557985,-0.020219169596065303,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
470,156,3,0.02433081142031034,-0.05565303632213517,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
471,157,1,-0.02138252596296118,0.05253636623336893,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
472,157,2,0.05677393912479532,-0.022491037603124785,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
473,157,3,0.023262837845801087,-0.05458858709980394,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
474,158,1,-0.019878822998621197,0.05365013970223111,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
475,158,2,0.056074464488532476,-0.0247482084909283,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
476,158,3,0.02224036101102348,-0.05342633987824162,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
477,159,1,-0.01833766982658644,0.054731167725018334,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
478,159,2,0.0551574030665284,-0.02698097993136236,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
479,159,3,0.02126824764295692,-0.05216942384901369,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
480,160,1,-0.016760561473047803,0.055778334849730854,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
481,160,2,0.05402431750758679,-0.029181803873570958,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
482,160,3,0.020350394311305673,-0.050820679538288775,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
483,161,1,-0.0151489609424157,0.05679050733308516,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
484,161,2,0.052678041734214705,-0.0313431245316705,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
485,161,3,0.0194898014635259,-0.04937805143825891,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
486,162,1,-0.013504592581956399,0.05776649373017148,10,sim10x,7.805074444403995,1.711372019403978,0.7782229336223682
487,162,2,0.05112156596029394,-0.03345527118148997,10,sim10x,7.805074444403995,1.711372019403978,0.906700099513805
488,162,3,0.018682954534665577,-0.0478422523529405,10,sim10x,7.805074444403995,1.711372019403978,0.5120734268696245
